"","trend_type","label","years","CI_high","CI_low","LPI_final","sim"
"261","Convex Decrease","80%",1997,0.63882886845533,0.468348690308057,0.546158356480825,"median"
"262","Convex Decrease","80%",1998,0.638502258347555,0.464005189013176,0.543599890856553,"median"
"263","Convex Decrease","80%",1999,0.632703566573817,0.461389835578445,0.538570580798536,"median"
"264","Convex Decrease","80%",2000,0.630224999045147,0.457922667041745,0.537407173751327,"median"
"265","Convex Decrease","80%",2001,0.627466024356079,0.457593478107257,0.533895626346622,"median"
"266","Convex Decrease","80%",2002,0.625983289503366,0.453799346259201,0.531128307179205,"median"
"267","Convex Decrease","80%",2003,0.623854277957188,0.450903606920861,0.531966538796662,"median"
"268","Convex Decrease","80%",2004,0.623519352769976,0.448704484522037,0.52812114728511,"median"
"269","Convex Decrease","80%",2005,0.618562764642658,0.445891346380031,0.522903123934255,"median"
"270","Convex Decrease","80%",2006,0.612058897680132,0.441093049113797,0.513486165235054,"median"
"271","Convex Decrease","80%",2007,0.604855477676576,0.437332141116184,0.509671786896927,"median"
"272","Convex Decrease","80%",2008,0.601384876183632,0.433866302056892,0.507430750662921,"median"
"273","Convex Decrease","80%",2009,0.604466848306824,0.434360283363002,0.50817044358164,"median"
"274","Convex Decrease","80%",2010,0.604710042396086,0.435594963251556,0.511085895392999,"median"
"275","Convex Decrease","80%",2011,0.598575347264052,0.429927574986067,0.509790816607026,"median"
"276","Convex Decrease","80%",2012,0.593656531297891,0.422586317022467,0.501666761675522,"median"
"277","Convex Decrease","80%",2013,0.582649552434249,0.417246481876216,0.495171258320915,"median"
"278","Convex Decrease","80%",2014,0.578497575863999,0.403159671770014,0.481988810588666,"median"
"279","Convex Decrease","80%",2015,0.572667242481798,0.397720091839786,0.479490965860276,"median"
