"","trend_type","label","years","CI_high","CI_low","LPI_final","sim"
"270","Linear Decrease","80%",2006,0.616940046543386,0.46642296979483,0.536941309845621,"median"
"271","Linear Decrease","80%",2007,0.606187451665246,0.458357134483928,0.525507454655959,"median"
"272","Linear Decrease","80%",2008,0.599475516874859,0.444476910649011,0.514233922151683,"median"
"273","Linear Decrease","80%",2009,0.587201028704424,0.439010017591038,0.506945247238226,"median"
"274","Linear Decrease","80%",2010,0.57595815425019,0.433475810828474,0.500610964801254,"median"
"275","Linear Decrease","80%",2011,0.568286372284881,0.426148674259921,0.490473710177693,"median"
"276","Linear Decrease","80%",2012,0.559148428811954,0.417735631721715,0.484181300810431,"median"
"277","Linear Decrease","80%",2013,0.545750658370335,0.40734266853849,0.47239121607127,"median"
"278","Linear Decrease","80%",2014,0.535348517300871,0.392633728771048,0.460375769777941,"median"
"279","Linear Decrease","80%",2015,0.525196867992437,0.379640930860687,0.451303005174909,"median"
"280","Linear Decrease","80%",2016,0.511833423344835,0.37287850140887,0.4420368338984,"median"
"281","Linear Decrease","80%",2017,0.498455194790555,0.355201142183634,0.426309759136425,"median"
"282","Linear Decrease","80%",2018,0.501522717769858,0.349963487634246,0.417038142528073,"median"
"283","Linear Decrease","80%",2019,0.494375859209446,0.345859741675273,0.411358467058656,"median"
"284","Linear Decrease","80%",2020,0.490578140999674,0.343154484403452,0.402964961103082,"median"
"285","Linear Decrease","95%",1950,1,1,1,"median"
"286","Linear Decrease","95%",1951,1,1,1,"median"
"287","Linear Decrease","95%",1952,1,1,1,"median"
"288","Linear Decrease","95%",1953,1,0.989381394560783,0.996177977873626,"median"
"289","Linear Decrease","95%",1954,0.999609032471887,0.981905338452407,0.992532910635199,"median"
"290","Linear Decrease","95%",1955,0.995014119151541,0.975682418059406,0.987800768883822,"median"
"291","Linear Decrease","95%",1956,0.992255857230996,0.967662008870093,0.982015995528469,"median"
"292","Linear Decrease","95%",1957,0.986614591812242,0.957032344188016,0.972717992002152,"median"
"293","Linear Decrease","95%",1958,0.981217214567574,0.94633703136871,0.964001847577696,"median"
"294","Linear Decrease","95%",1959,0.976413839053159,0.938086253082845,0.960206164070511,"median"
"295","Linear Decrease","95%",1960,0.974879465643474,0.930336899107113,0.953097912468176,"median"
"296","Linear Decrease","95%",1961,0.968712128046901,0.919891474374373,0.946388998908497,"median"
"297","Linear Decrease","95%",1962,0.963958634071772,0.908572847130617,0.934469556092036,"median"
"298","Linear Decrease","95%",1963,0.960640305379052,0.897285146489276,0.923455833952045,"median"
"299","Linear Decrease","95%",1964,0.948064535786018,0.889386300838325,0.915303335317499,"median"
"300","Linear Decrease","95%",1965,0.933346338533039,0.881097218998052,0.904014634093636,"median"
"301","Linear Decrease","95%",1966,0.928321415781309,0.8720682722691,0.899318696726025,"median"
"302","Linear Decrease","95%",1967,0.919366874093862,0.861838736690186,0.890703336725936,"median"
"303","Linear Decrease","95%",1968,0.911372589952134,0.847114245446202,0.878094698316133,"median"
"304","Linear Decrease","95%",1969,0.903142441592958,0.840267066022862,0.865666009542469,"median"
"305","Linear Decrease","95%",1970,0.890795883486707,0.829342472079715,0.854101705018629,"median"
"306","Linear Decrease","95%",1971,0.880538056478425,0.818236050392444,0.843656883178918,"median"
"307","Linear Decrease","95%",1972,0.869317181682685,0.805638383109946,0.833419339166513,"median"
"308","Linear Decrease","95%",1973,0.859883377841669,0.795583481688829,0.823340204175685,"median"
"309","Linear Decrease","95%",1974,0.851706177032804,0.784964814960398,0.811328573585038,"median"
